Net generation for all sectors,,,
"https://www.eia.gov/electricity/data/browser/#/topic/0?agg=2,0,1&fuel=vvvvu&geo=vvvvvvvvvvvvo&sec=g&linechart=ELEC.GEN.ALL-US-99.A&columnchart=ELEC.GEN.ALL-US-99.A&map=ELEC.GEN.ALL-US-99.A&freq=A&start=2022&end=2023&ctype=linechart&ltype=pin&rtype=s&maptype=0&rse=0&pin=",,,
North Dakota : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-ND-99.A,--
North Dakota : other biomass,thousand megawatthours,ELEC.GEN.WAS-ND-99.A,0
North Dakota : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-ND-99.A,--
North Dakota : other,thousand megawatthours,ELEC.GEN.OTH-ND-99.A,38
North Dakota : all solar,thousand megawatthours,ELEC.GEN.TSN-ND-99.A,2
North Dakota : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-ND-99.A,2
North Dakota : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-ND-99.A,--
North Dakota : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-ND-99.A,--
North Dakota : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-ND-99.A,--
South Dakota,,ELEC.GEN..A,
South Dakota : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-SD-99.A,17436
South Dakota : coal,thousand megawatthours,ELEC.GEN.COW-SD-99.A,1563
South Dakota : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-SD-99.A,23
South Dakota : petroleum coke,thousand megawatthours,ELEC.GEN.PC-SD-99.A,--
South Dakota : natural gas,thousand megawatthours,ELEC.GEN.NG-SD-99.A,2116
South Dakota : other gases,thousand megawatthours,ELEC.GEN.OOG-SD-99.A,0
South Dakota : nuclear,thousand megawatthours,ELEC.GEN.NUC-SD-99.A,--
South Dakota : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-SD-99.A,4296
South Dakota : other renewables,thousand megawatthours,ELEC.GEN.AOR-SD-99.A,9439
South Dakota : wind,thousand megawatthours,ELEC.GEN.WND-SD-99.A,9376
South Dakota : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-SD-99.A,47
South Dakota : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-SD-99.A,47
South Dakota : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-SD-99.A,--
South Dakota : geothermal,thousand megawatthours,ELEC.GEN.GEO-SD-99.A,--
South Dakota : biomass,thousand megawatthours,ELEC.GEN.BIO-SD-99.A,17
South Dakota : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-SD-99.A,16
South Dakota : other biomass,thousand megawatthours,ELEC.GEN.WAS-SD-99.A,1
South Dakota : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-SD-99.A,--
South Dakota : other,thousand megawatthours,ELEC.GEN.OTH-SD-99.A,0
South Dakota : all solar,thousand megawatthours,ELEC.GEN.TSN-SD-99.A,50
South Dakota : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-SD-99.A,4
South Dakota : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-SD-99.A,47
South Dakota : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-SD-99.A,47
South Dakota : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-SD-99.A,--
South Atlantic,,ELEC.GEN..A,
South Atlantic : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-SAT-99.A,800717
South Atlantic : coal,thousand megawatthours,ELEC.GEN.COW-SAT-99.A,105731
South Atlantic : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-SAT-99.A,942
South Atlantic : petroleum coke,thousand megawatthours,ELEC.GEN.PC-SAT-99.A,1036
South Atlantic : natural gas,thousand megawatthours,ELEC.GEN.NG-SAT-99.A,406807
South Atlantic : other gases,thousand megawatthours,ELEC.GEN.OOG-SAT-99.A,204
South Atlantic : nuclear,thousand megawatthours,ELEC.GEN.NUC-SAT-99.A,209922
South Atlantic : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-SAT-99.A,14291
South Atlantic : other renewables,thousand megawatthours,ELEC.GEN.AOR-SAT-99.A,60851
South Atlantic : wind,thousand megawatthours,ELEC.GEN.WND-SAT-99.A,3151
South Atlantic : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-SAT-99.A,42375
South Atlantic : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-SAT-99.A,42375
South Atlantic : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-SAT-99.A,0
South Atlantic : geothermal,thousand megawatthours,ELEC.GEN.GEO-SAT-99.A,--
South Atlantic : biomass,thousand megawatthours,ELEC.GEN.BIO-SAT-99.A,15325
South Atlantic : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-SAT-99.A,11299
South Atlantic : other biomass,thousand megawatthours,ELEC.GEN.WAS-SAT-99.A,4026
South Atlantic : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-SAT-99.A,-2573
South Atlantic : other,thousand megawatthours,ELEC.GEN.OTH-SAT-99.A,3508
South Atlantic : all solar,thousand megawatthours,ELEC.GEN.TSN-SAT-99.A,50516
South Atlantic : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-SAT-99.A,8141
South Atlantic : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-SAT-99.A,42375
South Atlantic : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-SAT-99.A,42375
South Atlantic : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-SAT-99.A,0
Delaware,,ELEC.GEN..A,
Delaware : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-DE-99.A,4772
Delaware : coal,thousand megawatthours,ELEC.GEN.COW-DE-99.A,-6
Delaware : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-DE-99.A,-2
Delaware : petroleum coke,thousand megawatthours,ELEC.GEN.PC-DE-99.A,0
Delaware : natural gas,thousand megawatthours,ELEC.GEN.NG-DE-99.A,4383
Delaware : other gases,thousand megawatthours,ELEC.GEN.OOG-DE-99.A,172
Delaware : nuclear,thousand megawatthours,ELEC.GEN.NUC-DE-99.A,--
Delaware : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-DE-99.A,--
Delaware : other renewables,thousand megawatthours,ELEC.GEN.AOR-DE-99.A,226
Delaware : wind,thousand megawatthours,ELEC.GEN.WND-DE-99.A,4
Delaware : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-DE-99.A,155
Delaware : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-DE-99.A,155
Delaware : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-DE-99.A,--
Delaware : geothermal,thousand megawatthours,ELEC.GEN.GEO-DE-99.A,--
Delaware : biomass,thousand megawatthours,ELEC.GEN.BIO-DE-99.A,66
Delaware : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-DE-99.A,--
Delaware : other biomass,thousand megawatthours,ELEC.GEN.WAS-DE-99.A,66
Delaware : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-DE-99.A,--
Delaware : other,thousand megawatthours,ELEC.GEN.OTH-DE-99.A,--
Delaware : all solar,thousand megawatthours,ELEC.GEN.TSN-DE-99.A,344
Delaware : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-DE-99.A,189
Delaware : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-DE-99.A,155
Delaware : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-DE-99.A,155
Delaware : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-DE-99.A,--
District Of Columbia,,ELEC.GEN..A,
District Of Columbia : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-DC-99.A,172
District Of Columbia : coal,thousand megawatthours,ELEC.GEN.COW-DC-99.A,--
District Of Columbia : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-DC-99.A,0
District Of Columbia : petroleum coke,thousand megawatthours,ELEC.GEN.PC-DC-99.A,--
District Of Columbia : natural gas,thousand megawatthours,ELEC.GEN.NG-DC-99.A,89
District Of Columbia : other gases,thousand megawatthours,ELEC.GEN.OOG-DC-99.A,--
District Of Columbia : nuclear,thousand megawatthours,ELEC.GEN.NUC-DC-99.A,--
District Of Columbia : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-DC-99.A,--
District Of Columbia : other renewables,thousand megawatthours,ELEC.GEN.AOR-DC-99.A,83
District Of Columbia : wind,thousand megawatthours,ELEC.GEN.WND-DC-99.A,--
District Of Columbia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-DC-99.A,25
District Of Columbia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-DC-99.A,25
District Of Columbia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-DC-99.A,--
District Of Columbia : geothermal,thousand megawatthours,ELEC.GEN.GEO-DC-99.A,--
District Of Columbia : biomass,thousand megawatthours,ELEC.GEN.BIO-DC-99.A,58
District Of Columbia : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-DC-99.A,--
District Of Columbia : other biomass,thousand megawatthours,ELEC.GEN.WAS-DC-99.A,58
District Of Columbia : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-DC-99.A,--
District Of Columbia : other,thousand megawatthours,ELEC.GEN.OTH-DC-99.A,--
District Of Columbia : all solar,thousand megawatthours,ELEC.GEN.TSN-DC-99.A,231
District Of Columbia : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-DC-99.A,206
District Of Columbia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-DC-99.A,25
District Of Columbia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-DC-99.A,25
District Of Columbia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-DC-99.A,--
Florida,,ELEC.GEN..A,
Florida : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-FL-99.A,259798
Florida : coal,thousand megawatthours,ELEC.GEN.COW-FL-99.A,11691
Florida : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-FL-99.A,220
Florida : petroleum coke,thousand megawatthours,ELEC.GEN.PC-FL-99.A,982
Florida : natural gas,thousand megawatthours,ELEC.GEN.NG-FL-99.A,197191
Florida : other gases,thousand megawatthours,ELEC.GEN.OOG-FL-99.A,0
Florida : nuclear,thousand megawatthours,ELEC.GEN.NUC-FL-99.A,29940
Florida : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-FL-99.A,224
Florida : other renewables,thousand megawatthours,ELEC.GEN.AOR-FL-99.A,17183
Florida : wind,thousand megawatthours,ELEC.GEN.WND-FL-99.A,--
Florida : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-FL-99.A,14059
Florida : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-FL-99.A,14059
Florida : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-FL-99.A,0
Florida : geothermal,thousand megawatthours,ELEC.GEN.GEO-FL-99.A,--
Florida : biomass,thousand megawatthours,ELEC.GEN.BIO-FL-99.A,3124
Florida : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-FL-99.A,1309
Florida : other biomass,thousand megawatthours,ELEC.GEN.WAS-FL-99.A,1814
Florida : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-FL-99.A,--
Florida : other,thousand megawatthours,ELEC.GEN.OTH-FL-99.A,2366
Florida : all solar,thousand megawatthours,ELEC.GEN.TSN-FL-99.A,17804
Florida : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-FL-99.A,3745
Florida : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-FL-99.A,14059
Florida : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-FL-99.A,14059
Florida : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-FL-99.A,0
Georgia,,ELEC.GEN..A,
Georgia : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-GA-99.A,129222
Georgia : coal,thousand megawatthours,ELEC.GEN.COW-GA-99.A,16769
Georgia : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-GA-99.A,182
Georgia : petroleum coke,thousand megawatthours,ELEC.GEN.PC-GA-99.A,54
Georgia : natural gas,thousand megawatthours,ELEC.GEN.NG-GA-99.A,60044
Georgia : other gases,thousand megawatthours,ELEC.GEN.OOG-GA-99.A,--
Georgia : nuclear,thousand megawatthours,ELEC.GEN.NUC-GA-99.A,37377
Georgia : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-GA-99.A,2872
Georgia : other renewables,thousand megawatthours,ELEC.GEN.AOR-GA-99.A,12501
Georgia : wind,thousand megawatthours,ELEC.GEN.WND-GA-99.A,--
Georgia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-GA-99.A,7550
Georgia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-GA-99.A,7550
Georgia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-GA-99.A,--
Georgia : geothermal,thousand megawatthours,ELEC.GEN.GEO-GA-99.A,--
Georgia : biomass,thousand megawatthours,ELEC.GEN.BIO-GA-99.A,4951
Georgia : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-GA-99.A,4639
Georgia : other biomass,thousand megawatthours,ELEC.GEN.WAS-GA-99.A,313
Georgia : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-GA-99.A,-664
Georgia : other,thousand megawatthours,ELEC.GEN.OTH-GA-99.A,86
Georgia : all solar,thousand megawatthours,ELEC.GEN.TSN-GA-99.A,8069
Georgia : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-GA-99.A,519
Georgia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-GA-99.A,7550
Georgia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-GA-99.A,7550
Georgia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-GA-99.A,--
Maryland,,ELEC.GEN..A,
Maryland : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-MD-99.A,36001
Maryland : coal,thousand megawatthours,ELEC.GEN.COW-MD-99.A,1709
Maryland : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-MD-99.A,64
Maryland : petroleum coke,thousand megawatthours,ELEC.GEN.PC-MD-99.A,--
Maryland : natural gas,thousand megawatthours,ELEC.GEN.NG-MD-99.A,15336
Maryland : other gases,thousand megawatthours,ELEC.GEN.OOG-MD-99.A,--
Maryland : nuclear,thousand megawatthours,ELEC.GEN.NUC-MD-99.A,14984
Maryland : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-MD-99.A,1849
Maryland : other renewables,thousand megawatthours,ELEC.GEN.AOR-MD-99.A,1746
Maryland : wind,thousand megawatthours,ELEC.GEN.WND-MD-99.A,482
Maryland : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MD-99.A,943
Maryland : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MD-99.A,943
Maryland : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MD-99.A,--
Maryland : geothermal,thousand megawatthours,ELEC.GEN.GEO-MD-99.A,--
Maryland : biomass,thousand megawatthours,ELEC.GEN.BIO-MD-99.A,322
Maryland : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-MD-99.A,3
Maryland : other biomass,thousand megawatthours,ELEC.GEN.WAS-MD-99.A,319
Maryland : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-MD-99.A,--
Maryland : other,thousand megawatthours,ELEC.GEN.OTH-MD-99.A,312
Maryland : all solar,thousand megawatthours,ELEC.GEN.TSN-MD-99.A,2325
Maryland : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-MD-99.A,1382
Maryland : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-MD-99.A,943
Maryland : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-MD-99.A,943
Maryland : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-MD-99.A,--
North Carolina,,ELEC.GEN..A,
North Carolina : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-NC-99.A,126553
North Carolina : coal,thousand megawatthours,ELEC.GEN.COW-NC-99.A,14205
North Carolina : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-NC-99.A,84
North Carolina : petroleum coke,thousand megawatthours,ELEC.GEN.PC-NC-99.A,--
North Carolina : natural gas,thousand megawatthours,ELEC.GEN.NG-NC-99.A,51788
North Carolina : other gases,thousand megawatthours,ELEC.GEN.OOG-NC-99.A,--
North Carolina : nuclear,thousand megawatthours,ELEC.GEN.NUC-NC-99.A,42336
North Carolina : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-NC-99.A,4225
North Carolina : other renewables,thousand megawatthours,ELEC.GEN.AOR-NC-99.A,13680
North Carolina : wind,thousand megawatthours,ELEC.GEN.WND-NC-99.A,529
North Carolina : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-NC-99.A,11459
North Carolina : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-NC-99.A,11459
North Carolina : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-NC-99.A,--
North Carolina : geothermal,thousand megawatthours,ELEC.GEN.GEO-NC-99.A,--
North Carolina : biomass,thousand megawatthours,ELEC.GEN.BIO-NC-99.A,1692
North Carolina : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-NC-99.A,1230
North Carolina : other biomass,thousand megawatthours,ELEC.GEN.WAS-NC-99.A,462
North Carolina : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-NC-99.A,0
North Carolina : other,thousand megawatthours,ELEC.GEN.OTH-NC-99.A,235
North Carolina : all solar,thousand megawatthours,ELEC.GEN.TSN-NC-99.A,12216
North Carolina : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-NC-99.A,757
North Carolina : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-NC-99.A,11459
North Carolina : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-NC-99.A,11459
North Carolina : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-NC-99.A,--
South Carolina,,ELEC.GEN..A,
South Carolina : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-SC-99.A,100853
South Carolina : coal,thousand megawatthours,ELEC.GEN.COW-SC-99.A,15150
South Carolina : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-SC-99.A,96
South Carolina : petroleum coke,thousand megawatthours,ELEC.GEN.PC-SC-99.A,0
South Carolina : natural gas,thousand megawatthours,ELEC.GEN.NG-SC-99.A,23691
South Carolina : other gases,thousand megawatthours,ELEC.GEN.OOG-SC-99.A,--
South Carolina : nuclear,thousand megawatthours,ELEC.GEN.NUC-SC-99.A,55622
South Carolina : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-SC-99.A,2199
South Carolina : other renewables,thousand megawatthours,ELEC.GEN.AOR-SC-99.A,4504
South Carolina : wind,thousand megawatthours,ELEC.GEN.WND-SC-99.A,--
South Carolina : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-SC-99.A,2762
South Carolina : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-SC-99.A,2762
South Carolina : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-SC-99.A,--
South Carolina : geothermal,thousand megawatthours,ELEC.GEN.GEO-SC-99.A,--
South Carolina : biomass,thousand megawatthours,ELEC.GEN.BIO-SC-99.A,1741
South Carolina : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-SC-99.A,1655
South Carolina : other biomass,thousand megawatthours,ELEC.GEN.WAS-SC-99.A,87
South Carolina : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-SC-99.A,-454
South Carolina : other,thousand megawatthours,ELEC.GEN.OTH-SC-99.A,44
South Carolina : all solar,thousand megawatthours,ELEC.GEN.TSN-SC-99.A,3351
South Carolina : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-SC-99.A,589
South Carolina : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-SC-99.A,2762
South Carolina : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-SC-99.A,2762
South Carolina : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-SC-99.A,--
Virginia,,ELEC.GEN..A,
Virginia : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-VA-99.A,91059
Virginia : coal,thousand megawatthours,ELEC.GEN.COW-VA-99.A,1415
Virginia : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-VA-99.A,135
Virginia : petroleum coke,thousand megawatthours,ELEC.GEN.PC-VA-99.A,--
Virginia : natural gas,thousand megawatthours,ELEC.GEN.NG-VA-99.A,50605
Virginia : other gases,thousand megawatthours,ELEC.GEN.OOG-VA-99.A,--
Virginia : nuclear,thousand megawatthours,ELEC.GEN.NUC-VA-99.A,29663
Virginia : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-VA-99.A,1391
Virginia : other renewables,thousand megawatthours,ELEC.GEN.AOR-VA-99.A,8830
Virginia : wind,thousand megawatthours,ELEC.GEN.WND-VA-99.A,47
Virginia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-VA-99.A,5421
Virginia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-VA-99.A,5421
Virginia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-VA-99.A,--
Virginia : geothermal,thousand megawatthours,ELEC.GEN.GEO-VA-99.A,--
Virginia : biomass,thousand megawatthours,ELEC.GEN.BIO-VA-99.A,3361
Virginia : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-VA-99.A,2463
Virginia : other biomass,thousand megawatthours,ELEC.GEN.WAS-VA-99.A,898
Virginia : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-VA-99.A,-1455
Virginia : other,thousand megawatthours,ELEC.GEN.OTH-VA-99.A,477
Virginia : all solar,thousand megawatthours,ELEC.GEN.TSN-VA-99.A,6129
Virginia : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-VA-99.A,708
Virginia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-VA-99.A,5421
Virginia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-VA-99.A,5421
Virginia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-VA-99.A,--
West Virginia,,ELEC.GEN..A,
West Virginia : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-WV-99.A,52287
West Virginia : coal,thousand megawatthours,ELEC.GEN.COW-WV-99.A,44798
West Virginia : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-WV-99.A,163
West Virginia : petroleum coke,thousand megawatthours,ELEC.GEN.PC-WV-99.A,0
West Virginia : natural gas,thousand megawatthours,ELEC.GEN.NG-WV-99.A,3680
West Virginia : other gases,thousand megawatthours,ELEC.GEN.OOG-WV-99.A,32
West Virginia : nuclear,thousand megawatthours,ELEC.GEN.NUC-WV-99.A,--
West Virginia : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-WV-99.A,1530
West Virginia : other renewables,thousand megawatthours,ELEC.GEN.AOR-WV-99.A,2099
West Virginia : wind,thousand megawatthours,ELEC.GEN.WND-WV-99.A,2089
West Virginia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WV-99.A,--
West Virginia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WV-99.A,--
West Virginia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WV-99.A,--
West Virginia : geothermal,thousand megawatthours,ELEC.GEN.GEO-WV-99.A,--
West Virginia : biomass,thousand megawatthours,ELEC.GEN.BIO-WV-99.A,9
West Virginia : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-WV-99.A,--
West Virginia : other biomass,thousand megawatthours,ELEC.GEN.WAS-WV-99.A,9
West Virginia : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-WV-99.A,--
West Virginia : other,thousand megawatthours,ELEC.GEN.OTH-WV-99.A,-14
West Virginia : all solar,thousand megawatthours,ELEC.GEN.TSN-WV-99.A,47
West Virginia : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-WV-99.A,47
West Virginia : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-WV-99.A,--
West Virginia : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-WV-99.A,--
West Virginia : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-WV-99.A,--
East South Central,,ELEC.GEN..A,
East South Central : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-ESC-99.A,353377
East South Central : coal,thousand megawatthours,ELEC.GEN.COW-ESC-99.A,82459
East South Central : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-ESC-99.A,195
East South Central : petroleum coke,thousand megawatthours,ELEC.GEN.PC-ESC-99.A,0
East South Central : natural gas,thousand megawatthours,ELEC.GEN.NG-ESC-99.A,147135
East South Central : other gases,thousand megawatthours,ELEC.GEN.OOG-ESC-99.A,11
East South Central : nuclear,thousand megawatthours,ELEC.GEN.NUC-ESC-99.A,95266
East South Central : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-ESC-99.A,20426
East South Central : other renewables,thousand megawatthours,ELEC.GEN.AOR-ESC-99.A,8347
East South Central : wind,thousand megawatthours,ELEC.GEN.WND-ESC-99.A,16
East South Central : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-ESC-99.A,2950
East South Central : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-ESC-99.A,2950
East South Central : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-ESC-99.A,--
East South Central : geothermal,thousand megawatthours,ELEC.GEN.GEO-ESC-99.A,--
East South Central : biomass,thousand megawatthours,ELEC.GEN.BIO-ESC-99.A,5380
East South Central : wood and wood-derived fuels,thousand megawatthours,ELEC.GEN.WWW-ESC-99.A,5180
East South Central : other biomass,thousand megawatthours,ELEC.GEN.WAS-ESC-99.A,200
East South Central : hydro-electric pumped storage,thousand megawatthours,ELEC.GEN.HPS-ESC-99.A,-554
East South Central : other,thousand megawatthours,ELEC.GEN.OTH-ESC-99.A,92
East South Central : all solar,thousand megawatthours,ELEC.GEN.TSN-ESC-99.A,3199
East South Central : small-scale solar photovoltaic,thousand megawatthours,ELEC.GEN.DPV-ESC-99.A,248
East South Central : all utility-scale solar,thousand megawatthours,ELEC.GEN.SUN-ESC-99.A,2950
East South Central : utility-scale photovoltaic,thousand megawatthours,ELEC.GEN.SPV-ESC-99.A,2950
East South Central : utility-scale thermal,thousand megawatthours,ELEC.GEN.STH-ESC-99.A,--
Alabama,,ELEC.GEN..A,
Alabama : all fuels (utility-scale),thousand megawatthours,ELEC.GEN.ALL-AL-99.A,139435
Alabama : coal,thousand megawatthours,ELEC.GEN.COW-AL-99.A,19182
Alabama : petroleum liquids,thousand megawatthours,ELEC.GEN.PEL-AL-99.A,25
Alabama : petroleum coke,thousand megawatthours,ELEC.GEN.PC-AL-99.A,--
Alabama : natural gas,thousand megawatthours,ELEC.GEN.NG-AL-99.A,61848
Alabama : other gases,thousand megawatthours,ELEC.GEN.OOG-AL-99.A,0
Alabama : nuclear,thousand megawatthours,ELEC.GEN.NUC-AL-99.A,45579
Alabama : conventional hydroelectric,thousand megawatthours,ELEC.GEN.HYC-AL-99.A,8430
